specObjID,plate,mjd,fiberid,redshift
4937116542863431680,4385,55752,165,2.326355
4936038202756847616,4384,56105,338,2.324491
4931611015026857984,4380,55857,616,2.3241
4930528546231965696,4379,55881,774,2.323773
4930370766313379840,4379,55881,200,2.323287
4914793429589055488,4365,55539,874,2.324882
4899009940155553792,4351,55538,798,2.326194
4897692725527468032,4350,55556,102,2.325444
4892257290013661184,4345,55569,808,2.326336
4865262079437985792,4321,55504,904,2.325973
4859608390664738816,4316,55505,816,2.322386
4855147672091514880,4312,55511,972,2.321795
4816792858123327488,4278,55505,702,2.322795
4814579541216614400,4276,55505,842,2.325181
4812256822953269248,4274,55508,584,2.325341
4808976429995022336,4271,55507,938,2.324435
4803320541829421056,4266,55486,842,2.325587
4772891007305144320,4239,55458,732,2.324344
6035056147765155840,5360,55983,846,2.325821
4737834728622938112,4208,55476,174,2.322776
4732227218834741248,4203,55447,254,2.325559
4719779648065787904,4192,55469,26,2.325186
4718859906169722880,4191,55444,776,2.323401
4718833517890656256,4191,55444,680,2.324602
4716615257124263936,4189,55679,802,2.32188
4716594366403336192,4189,55679,726,2.323403
4708714162657974272,4182,55446,730,2.323491
4705298533779265536,4179,55684,592,2.322831
4606260020786780160,4091,55498,740,2.32582
4604007670747518976,4089,55470,738,2.321618
6093593047282767872,5412,55981,810,2.325658
4593882268184107008,4080,55471,766,2.325372
4591646409393199104,4078,55358,824,2.323245
6100256088686614528,5418,56037,474,2.32268
4575666657285134336,4064,55366,34,2.322768
4574579790007523328,4063,55364,176,2.322839
6108038981173401600,5425,56003,116,2.321958
4562403252260591616,4052,55589,934,2.325675
4561114895282886656,4051,55337,343,2.323716
4557859520676911104,4048,55602,788,2.324695
4554377642565195776,4045,55622,409,2.325343
6120573413931374592,5436,56015,660,2.323262
6120633887070902272,5436,56015,880,2.326292
4546621958075471872,4038,55363,866,2.321787
4545410850513770496,4037,55631,556,2.324468
4528440983369832448,4022,55352,260,2.322338
4527452526912755712,4021,55620,760,2.326183
4527411295226714112,4021,55620,610,2.325777
4524015453597882368,4018,55622,544,2.321999
4522959917519493120,4017,55329,800,2.322642
4521780696382199808,4016,55632,606,2.324465
4515076969256474624,4010,55350,794,2.323812
4485852224782882816,3984,55333,971,2.325933
4484522095121029120,3983,55603,228,2.321621
4482379696714307584,3981,55603,626,2.32536
4477865647230179328,3977,55335,588,2.322277
4477854102358087680,3977,55335,546,2.326364
4475696860309510144,3975,55321,890,2.324776
6426804454595778560,5708,56605,610,2.321807
4466584114364176384,3967,55704,506,2.324758
4464309767817680896,3965,55302,424,2.325571
4459825965305190400,3961,55654,496,2.326486
4458707487252830208,3960,55663,523,2.324792
4422596496169654272,3928,55331,224,2.326048
4421678403994015744,3927,55333,980,2.325565
6522465810006693888,5793,56337,464,2.324981
4419230341438658560,3925,55338,266,2.321895
6583190732663969792,5847,56037,196,2.325172
4359757758230452224,3872,55382,994,2.325489
4359515865672341504,3872,55382,114,2.323029
4349539994962253824,3863,55280,686,2.32469
4347296991140927488,3861,55274,718,2.322412
4344902254345869312,3859,55246,198,2.326459
4340427242389919744,3855,55268,302,2.32215
4232359542493829120,3759,55236,370,2.334067
4253685119884482560,3778,55213,128,2.337926
4260658498445268992,3784,55269,921,2.33588
4340610860831758336,3855,55268,970,2.338089
4352867122902489088,3866,55623,502,2.334264
4367371324181731328,3879,55244,20,2.334543
4450809414631577600,3953,55322,462,2.333247
4455352602415355904,3957,55664,606,2.334785
4550929849045506048,4042,55626,154,2.333751
4794204490839644160,4258,55481,446,2.333119
4801058296990816256,4264,55506,804,2.33642
5009240378987272192,4449,55544,406,2.333715
5140976716844652544,4566,55630,428,2.337786
5143154299120146432,4568,55600,158,2.337008
5441717337119283200,4833,55679,884,2.337643
5449529917174994944,4840,55690,634,2.334509
5451694308783839232,4842,55867,316,2.334436
5460761982218295296,4850,55929,536,2.337888
5377539392708827136,4776,55652,878,2.337356
5376355219625236480,4775,55708,666,2.336743
5375276597896304640,4774,55659,838,2.33722
5375244712059099136,4774,55659,722,2.334835
5374183683153745920,4773,55648,958,2.336683
5487666477699192832,4874,55673,110,2.334904
5372975869731297280,4772,55654,660,2.33694
5368498113492572160,4768,55944,754,2.336015
5495594507297904640,4881,55733,280,2.33582
5367200689805350912,4767,55946,130,2.337885
5359447478696695808,4760,55656,596,2.333706
5359352920696707072,4760,55656,252,2.337964
5358350165974734848,4759,55649,700,2.334593
5355949382402594816,4757,55653,158,2.334527
5354995555696400384,4756,55631,784,2.336242
5348231909901359104,4750,55630,754,2.338152
5348074679738587136,4750,55630,182,2.336208
5344901489549924352,4747,55652,926,2.333969
5620685395266394112,4992,55723,702,2.335813
5332313180571195392,4736,55631,186,2.337456
5626170309273212928,4997,55738,176,2.337125
5324650134197524480,4729,55626,980,2.337034
5322218565356771328,4727,55693,326,2.334598
5320113550647384064,4725,55711,860,2.334938
5304175580283164672,4711,55737,222,2.33646
5299620851955816448,4707,55653,36,2.335628
5295192018515154944,4703,55617,308,2.337863
5291964403675322368,4700,55709,854,2.33654
5287306333485553664,4696,56354,292,2.33552
5684878738761996288,5049,56103,764,2.33404
5277306275482589184,4687,56369,776,2.336789
5250115894697547776,4663,55893,162,2.33542
5245646924552624128,4659,55587,288,2.333848
5245597446529374208,4659,55587,108,2.333609
5233417058159712256,4648,55673,852,2.333805
5233257628973684736,4648,55673,272,2.33494
5228833198361040896,4644,55922,560,2.333497
5225567649245976576,4641,55947,968,2.337816
5214257517350377472,4631,55617,782,2.337933
5209724780815865856,4627,55626,676,2.338155
5834604738667370496,5182,56341,696,2.334861
5836830150386538496,5184,56352,600,2.334267
5839023675832293376,5186,56337,388,2.334959
5840265569803458560,5187,56074,810,2.33514
5192692795341821952,4612,55590,154,2.333402
5192680700713916416,4612,55590,110,2.334012
5186090238637004800,4606,56223,710,2.33613
5151249453311875072,4575,55590,936,2.336508
5151170288474675200,4575,55590,648,2.337711
5151140051904911360,4575,55590,538,2.337818
5151044944149108736,4575,55590,192,2.334208
5151025702695622656,4575,55590,122,2.336654
5134285088155260928,4560,55575,660,2.334782
5123034065898067968,4550,55894,689,2.336308
5106055406771525632,4535,55860,361,2.334603
5100436622509627392,4530,55564,400,2.337457
5073345205824149504,4506,55568,146,2.335682
5072360043992864768,4505,55603,658,2.337601
5072200065051023360,4505,55603,76,2.337353
5069953487246481408,4503,55563,95,2.335032
5064305022009104384,4498,55615,26,2.336668
5054410515696343040,4489,55545,894,2.33724
5045198258949085184,4481,55630,148,2.334184
5035252630932445184,4472,55893,830,2.337597
5026239109032859648,4464,55866,807,2.333494
6014748992969398272,5342,56003,697,2.337787
5023857837262264320,4462,55600,336,2.33527
5023850690436683776,4462,55600,310,2.337705
5018332245905397760,4457,55858,714,2.337845
4999227676265043968,4440,55539,844,2.338024
6030354086221862912,5356,55979,124,2.337834
4983255630100060160,4426,56105,82,2.335286
4980036806185867264,4423,55889,660,2.337675
4960858574098290688,4406,55858,522,2.333378
4960801949249460224,4406,55858,316,2.336222
6057435057630763008,5380,55980,340,2.333673
4909174925171120128,4360,55539,914,2.335725
4902285389858101248,4354,55810,426,2.337189
4896725709194811392,4349,55803,680,2.335773
4888830111632349184,4342,55531,628,2.333142
4888782832632354816,4342,55531,456,2.336385
4864093854876588032,4320,55894,750,2.334097
4852853541029828608,4310,55508,818,2.337601
4847177862024026112,4305,55509,650,2.333276
4843801262184224768,4302,55531,654,2.335617
4839282818814334976,4298,55511,600,2.335001
6086782122068301824,5406,55955,608,2.335982
4828077145892083712,4288,55501,794,2.337975
4804407409039923200,4267,55484,700,2.334013
4776318185350912000,4242,55476,912,2.335245
4776196139560228864,4242,55476,468,2.337246
4770644705385142272,4237,55478,752,2.335787
4770453940117723136,4237,55478,58,2.337153
4764827738598299648,4232,55447,70,2.335367
4749187735985870848,4218,55479,516,2.333281
4738976021726124032,4209,55478,230,2.333602
6119287259651135488,5435,55982,77,2.336723
6120637185605785600,5436,56015,892,2.334238
6120653128524388352,5436,56015,950,2.335537
6121702336790550528,5437,55973,671,2.338042
4731289885138507776,4202,55445,940,2.336627
4730161236419041280,4201,55443,930,2.334843
4728842373161048064,4200,55499,228,2.336608
4712046782787639296,4185,55469,566,2.336024
4701992852036802560,4176,55682,854,2.336615
4613061050094606336,4097,55506,906,2.336798
4606153917914699776,4091,55498,354,2.337716
4590530680019245056,4077,55361,861,2.335901
4585815704348153856,4073,55663,92,2.333312
4584737628147177472,4072,55362,266,2.334178
4583560605949253632,4071,55660,80,2.3362
6161003280464107520,5472,55976,287,2.334235
4569071786407516160,4058,55358,618,2.334569
4561294390556121088,4051,55337,996,2.335209
4556585182506014720,4047,55352,248,2.334264
4548699489356240896,4040,55605,232,2.335848
4548639565972527104,4040,55605,14,2.337173
4542008961604540416,4034,55635,468,2.337559
4532927814991894528,4026,55325,199,2.33641
4520561337852778496,4015,55624,266,2.337365
4513746565186476032,4009,55648,50,2.337287
4484606207760553984,3983,55603,534,2.334991
4483561667167541248,3982,55332,830,2.334807
4482280190911993856,3981,55603,264,2.334982
4477850254067390464,3977,55335,532,2.334458
4476808466246424576,3976,55302,838,2.337893
4472231204155054080,3972,55589,570,2.336248
4336028096937613312,3851,55302,682,2.324134
4333812030782068736,3849,55274,812,2.324901
4333731216677427200,3849,55274,518,2.325068
4320297938364684288,3837,55572,800,2.324285
4295409392571144192,3815,55537,368,2.323714
4289724650597144576,3810,56015,167,2.323227
4268478503912232960,3791,55501,698,2.322895
4267391081996638208,3790,55208,838,2.325243
4262732182307756032,3786,55563,273,2.325126
4261569718237026304,3785,55241,140,2.325203
6720499394544949248,5969,56069,10,2.324828
4247108392156682240,3772,55277,778,2.323998
4242493196914153472,3768,55564,372,2.322922
4241488787170154496,3767,55214,814,2.321941
4239254584475015168,3765,55508,878,2.325826
6744257091991787520,5990,56066,424,2.323786
6744326910980151296,5990,56066,678,2.325968
4223268230566008832,3751,55234,64,2.324632
4215494133182388224,3744,55209,454,2.322727
4144682836144969728,3681,55243,892,2.323476
4143329886533343232,3680,55210,66,2.324945
4142320534842267648,3679,55209,490,2.32446
4136703679238789120,3674,55182,536,2.321748
4132256709459859456,3670,55480,742,2.322665
4120909195158771712,3660,55209,420,2.32304
3305740335514150912,2936,54626,357,2.322791
3174075467204421632,2819,54617,595,2.321688
2378027931013244928,2112,53534,463,2.32424
1325199356017534976,1177,52824,55,2.321812
811940171346896896,721,52228,605,2.324731
809633395532392448,719,52203,405,2.325093
801684476152276992,712,52199,159,2.322922
5393237948811728896,4790,55888,645,2.323726
5400005168606763008,4796,55924,688,2.323005
5405547252419942400,4801,55653,370,2.321828
6802933630106884096,6042,56101,896,2.322747
5406591238693738496,4802,55652,72,2.323156
6809501012573050880,6048,56072,212,2.324715
5439476807299782656,4831,55679,925,2.322206
5440547456764106752,4832,55680,724,2.322238
5441481491875125248,4833,55679,26,2.326275
5461943403284813824,4851,55680,738,2.324608
5465122091484600320,4854,55685,14,2.323805
5465357936728758272,4854,55685,872,2.324554
5469867033931044864,4858,55686,892,2.321746
5476585049876092928,4864,55680,756,2.32522
5481089752622192640,4868,55895,760,2.321572
5491144233548273664,4877,55707,474,2.323151
5589128862229616640,4964,55749,588,2.325938
5599121778574383104,4973,56042,78,2.324987
5600353781286197248,4974,56038,464,2.322212
5600415353937352704,4974,56038,688,2.322029
5603701794343770112,4977,56047,356,2.323326
5603702344099584000,4977,56047,358,2.322407
5610626515035510784,4983,55836,972,2.322759
5611692491407644672,4984,55827,754,2.323815
5617210944327538688,4989,56069,350,2.324363
5621667809157470208,4993,55738,180,2.324147
5630682704674838528,5001,55719,208,2.324005
5636473282444417024,5006,55706,794,2.323102
5644229787507775488,5013,55723,340,2.32295
7215029492510906368,6408,56329,956,2.32563
7216149344717920256,6409,56306,934,2.323487
5656774392744794112,5024,55854,921,2.325408
5658801067569469440,5026,55855,102,2.326189
7222908592516782080,6415,56310,948,2.321675
5670154622893053952,5036,55751,446,2.323436
5671277775228786688,5037,55823,436,2.326297
5672504287361783808,5038,56235,802,2.322304
5691590154147616768,5055,55889,604,2.324759
5694881547557296128,5058,56208,290,2.325923
5695006067249141760,5058,56208,743,2.322509
5753551757944051712,5110,55913,739,2.324181
5770420189620623360,5125,55863,666,2.325027
5773637361465579520,5128,55912,82,2.326438
5790754557077510144,5143,55828,914,2.325323
5799726034602711040,5151,56567,784,2.323686
5804077341450983424,5155,55946,230,2.323109
5822032917631883264,5171,56038,16,2.324849
5823301479726077952,5172,56071,535,2.322785
5828929607789991936,5177,56245,530,2.324274
7291547255953446912,6476,56358,798,2.322957
5835545364741249024,5183,55976,22,2.324183
5846882980401010688,5193,56066,308,2.324554
5849218342796417024,5195,56048,612,2.325406
5850416806830036992,5196,55831,876,2.324736
5851365135558662144,5197,55828,230,2.321708
5853810453428590592,5199,56067,934,2.321807
5864997433394878464,5209,56002,672,2.322744
5949290390544996352,5284,55866,128,2.322111
5954985861229860864,5289,55893,368,2.323131
7351009397508954112,6529,56535,32,2.321966
5957256903403001856,5291,55947,438,2.32235
5966219846979180544,5299,55927,277,2.324735
5969762747801688064,5302,55896,878,2.321558
5971940605944944640,5304,55925,609,2.32577
5971943629601921024,5304,55925,620,2.325781
5974052492920772608,5306,55926,100,2.323007
5985307094429227008,5316,55955,84,2.322866
7511101036825958400,6671,56388,810,2.323337
7511102136337586176,6671,56388,814,2.32619
7560616444494632960,6715,56449,722,2.324786
7563858353673492480,6718,56398,228,2.323412
6006900954016012288,5335,56013,818,2.325235
6007969678378686464,5336,55957,610,2.326468
6011352875070150656,5339,55922,630,2.325348
7599910789672359936,6750,56367,314,2.324292
6037208992102766592,5362,56017,486,2.325027
6038272768579229696,5363,55956,260,2.322241
6039335997061486592,5364,56000,32,2.323651
6057436706898204672,5380,55980,346,2.325413
6061875435406645248,5384,55984,110,2.325838
6062980444189906944,5385,55960,34,2.326128
6072206720901601280,5393,55946,831,2.324682
6082266702221170688,5402,55927,565,2.324421
6093413277131626496,5412,55981,156,2.324545
6095723351615232000,5414,56014,368,2.323942
6101272036524709888,5419,55983,74,2.325974
6111509040306870272,5428,56029,452,2.325731
6112524438456260608,5429,55979,50,2.321611
6115983502523783168,5432,56008,346,2.324347
6119404082761586688,5435,55982,502,2.32614
6123835115678488576,5439,56045,238,2.321654
6123872499073832960,5439,56045,374,2.32427
7865749617396439040,6986,56717,774,2.322124
7917412366123554816,7032,56471,306,2.324645
7918519026153969664,7033,56565,236,2.321774
6131835161762093056,5446,56014,670,2.326098
6147651636292769792,5460,56000,866,2.325933
6149723665586214912,5462,55978,212,2.324538
7946700609155258368,7058,56593,360,2.324684
6153085422555912192,5465,55988,154,2.326156
6164453823417178112,5475,56011,552,2.323789
6168994806523779072,5479,56016,688,2.323677
6175761201869641728,5485,56063,728,2.321924
6175767524061501440,5485,56063,751,2.324858
7995030193617262592,7101,56659,54,2.322431
6181318132629788672,5490,56003,464,2.323613
6186983364496742400,5495,55896,594,2.32456
6359339509185009664,5648,55923,934,2.326388
6417854698783791104,5700,56245,819,2.323948
6426766521444620288,5708,56605,472,2.324148
6426856131642284032,5708,56605,798,2.321841
6427831947641509888,5709,56571,252,2.325111
6450361491103438848,5729,56598,294,2.324109
4466539034387437568,3967,55704,342,2.336454
4459731407305201664,3961,55654,152,2.333639
4450938607247841280,3953,55322,932,2.335992
4447486146742867968,3950,55680,660,2.337905
4447340461452187648,3950,55680,130,2.335533
4435116640141858816,3939,55633,716,2.3381
6539264148454529024,5808,56325,136,2.33586
4420537110823720960,3926,55327,924,2.333104
6586785586014869504,5850,56042,986,2.33636
4419325998950275072,3925,55338,614,2.33628
4418259472570669056,3924,55332,830,2.337364
4418178108710213632,3924,55332,534,2.336444
4418138526291613696,3924,55332,390,2.337891
4361999660728211456,3874,55280,958,2.335633
4361831435449161728,3874,55280,346,2.337328
4360725876457101312,3873,55277,420,2.335767
4360686294038501376,3873,55277,276,2.334207
4348312390162733056,3862,55276,316,2.336563
4345094119124916224,3859,55246,896,2.334337
4344925344090052608,3859,55246,282,2.333178
4343833529496655872,3858,55273,406,2.333412
4341711471987939328,3856,55269,878,2.333178
4337211170459244544,3852,55243,890,2.333289
4337099020273211392,3852,55243,482,2.334816
4335984666228316160,3851,55302,524,2.335348
4335984116472502272,3851,55302,522,2.335961
4335858497269028864,3851,55302,65,2.334887
4333820826875090944,3849,55274,844,2.335887
4329309531488409600,3845,55323,816,2.335043
4320119817480984576,3837,55572,152,2.333191
4313591466704525312,3831,55543,978,2.337331
4313399601925478400,3831,55543,280,2.336537
4299962195394189312,3819,55540,547,2.337248
4296604007508760576,3816,55272,618,2.335042
4287667181041506304,3808,55513,874,2.333619
6723891942118414336,5972,56334,64,2.335717
4258240397078452224,3782,55244,316,2.337279
4256156547598800896,3780,55240,927,2.33449
4248173268547426304,3773,55240,556,2.333094
4245966004054939648,3771,55544,718,2.3376
4230050022883088384,3757,55508,160,2.334409
4229088499914266624,3756,55505,758,2.33585
4224510128983136256,3752,55236,486,2.337703
4163709339436341248,3698,55501,478,2.335786
4162654354489497600,3697,55290,736,2.337121
4161397612480845824,3696,55277,260,2.335215
4147880216008873984,3684,55246,236,2.333724
4143411250393798656,3680,55210,362,2.338003
4132307836750551040,3670,55480,928,2.3359
4127797085348321280,3666,55185,902,2.335512
4123116739176454144,3662,55182,259,2.335242
4123113715519477760,3662,55182,248,2.336266
4117445734118479872,3657,55244,108,2.337173
2972498705120337920,2640,54806,447,2.33712
2331881981224183808,2071,53741,521,2.337757
2331840749538142208,2071,53741,371,2.333227
6808368516032649216,6047,56098,188,2.333785
2046902049710303232,1818,54539,58,2.336989
547329223770007552,486,51910,516,2.336281
6880435458805094400,6111,56270,222,2.33462
397477330303346688,353,51703,126,2.334367
5443733297342732288,4835,56016,26,2.333124
5452985685073221632,4843,55860,918,2.337297
5459744384475224064,4849,55945,930,2.334022
5466410448277755904,4855,55926,605,2.335149
5473187009693767680,4861,55710,682,2.338117
5478690068494571520,4866,55895,222,2.334204
5482173871103956992,4869,55896,608,2.333624
5496681374340634624,4882,55721,138,2.337294
5520559471817152512,4903,55927,990,2.335826
5576683490114820096,4953,55749,368,2.333446
5603766665529808896,4977,56047,592,2.333424
5605867282461120512,4979,56045,42,2.335989
5617363226687985664,4989,56069,904,2.334704
5618477026497550336,4990,55743,860,2.336085
5622919053406656512,4994,55739,636,2.337161
5628552400929576960,4999,55721,650,2.334111
5630830863866681344,5001,55719,747,2.336283
7212587477202393088,6406,56330,264,2.333751
7213692486069540864,6407,56311,188,2.336364
7214878309662087168,6408,56329,406,2.333811
5654313410390939648,5022,55827,160,2.334842
5658898374348527616,5026,55855,456,2.337639
5680375690199062528,5045,56181,766,2.337627
5688265230448351232,5052,55857,796,2.336545
5689215764223252480,5053,56213,158,2.334913
7250974727334025216,6440,56370,652,2.33639
7253277104665810944,6442,56369,836,2.33802
5704940147138910208,5067,55751,19,2.333313
5749083616224499712,5106,55833,868,2.334489
5757923690550679552,5114,55883,260,2.334373
5762553733126051840,5118,55830,720,2.3358
5770492757388056576,5125,55863,930,2.337896
5781498868765317120,5135,55862,10,2.336994
5841289210582292480,5188,55803,438,2.338024
5842373883349719040,5189,56074,288,2.334882
5851518517430736896,5197,55828,788,2.335916
5857111733014124544,5202,55824,656,2.333357
7306067406023317504,6489,56329,374,2.336123
5861651070275835904,5206,56033,786,2.336517
7307108643551598592,6490,56330,66,2.337281
5863749212920109056,5208,56008,227,2.335267
5863756084867782656,5208,56008,252,2.337785
5867275071731816448,5211,56002,766,2.337958
5955076570939152384,5289,55893,698,2.334265
5959391605328992256,5293,55953,12,2.335248
5960571930541316096,5294,55922,210,2.33642
5970751210164344832,5303,55980,378,2.334068
7423146151938119680,6593,56270,320,2.335924
5976368065247729664,5308,55976,332,2.336595
5977470049988139008,5309,55929,245,2.33694
5983048697495443456,5314,55952,60,2.333637
5991145501004945408,5321,55945,844,2.337065
7471484807891146752,6636,56367,47,2.333498
7476243219640244224,6640,56385,974,2.336884
5999030649264297984,5328,55982,858,2.336621
6001186791868356608,5330,56000,510,2.335032
6003394061142349824,5332,55981,348,2.333373
6006913048643917824,5335,56013,862,2.338173
6010240720400832512,5338,56002,680,2.333852
6010298994517104640,5338,56002,892,2.334696
6014641515707783168,5342,56003,306,2.337233
6014755590039164928,5342,56003,721,2.334988
6016837788858865664,5344,55924,104,2.334728
6017020307789076480,5344,55924,768,2.334783
6017951045824829440,5345,56010,58,2.335729
6017976609470175232,5345,56010,151,2.333469
7542421175684847616,6699,56411,64,2.336373
6035034157532600320,5360,55983,766,2.334603
6036175450434459648,5361,55973,822,2.333936
6037129827265566720,5362,56017,198,2.33704
7566203611841320960,6720,56390,568,2.336079
6051831396502362112,5375,55973,434,2.337248
6059728364041951232,5382,55982,491,2.334292
6059803680588453888,5382,55982,765,2.337343
7600071318370015232,6750,56367,898,2.333189
6060963940753758208,5383,56013,890,2.336492
6065453246662858752,5387,56009,838,2.333868
6065492004447737856,5387,56009,979,2.334845
6066450503273043968,5388,55983,370,2.33522
6070864768033642496,5392,56010,45,2.334792
6073303209795147776,5394,56001,724,2.336702
6081237834584578048,5401,55949,918,2.337983
6092412721080588288,5411,55953,612,2.333546
6096866018537527296,5415,55982,429,2.337226
6495523925308758016,5769,56246,754,2.322767
6501088549563291648,5774,56002,518,2.322124
6515657082859182080,5787,56254,270,2.323328
6532589562849679360,5802,56309,430,2.325986
6535857311860414464,5805,56336,30,2.325879
6537121749796149248,5806,56310,534,2.324271
6593330429784512512,5856,56090,220,2.325046
6593435982900779008,5856,56090,604,2.325255
6594466225329559552,5857,56092,256,2.322579
6598973123105937408,5861,56069,268,2.323621
8207905822183020544,7290,57073,347,2.321853
6601244163920123904,5863,56042,338,2.324048
6602278804445747200,5864,56047,6,2.32516
6607034192202323968,5868,56045,922,2.325035
6608082027102361600,5869,56064,638,2.326213
6612473476057159680,5873,56035,230,2.323957
8321635726648432640,7391,56781,398,2.323024
6627262457189783552,5886,56034,784,2.323149
6631636864251222016,5890,56037,314,2.325637
6635161348723726336,5893,56034,848,2.326363
6636133317086566400,5894,56039,288,2.322229
6695834600357517312,5947,56093,392,2.325146
6699250784964728832,5950,56211,532,2.324791
6706090845005961216,5956,56104,840,2.3222
6711626342268688384,5961,56460,498,2.322144
8534453351949293568,7580,56955,480,2.325996
6715042518822836224,5964,56098,638,2.325973
6724049722037000192,5972,56334,638,2.324676
6724093702502111232,5972,56334,798,2.322933
6725005742917834752,5973,56067,20,2.322012
6729561569867618304,5977,56098,210,2.324422
8563736095745136640,7606,56977,514,2.324534
6729567067425757184,5977,56098,230,2.321754
6732931577033283584,5980,56338,182,2.323586
6748657887869163520,5994,56101,50,2.324899
8603204170672265216,7641,57307,738,2.323771
6752046036439816192,5997,56309,88,2.321557
6761053781776160768,6005,56090,90,2.325014
3286557429529077760,2919,54537,202,2.324255
2543579473182222336,2259,53565,624,2.322844
6764460068849342464,6008,56093,194,2.322374
6766855904753375232,6010,56097,718,2.323057
8674173252644657152,7704,57572,874,2.322479
8675095738873829376,7705,57332,134,2.323354
6783653143907686400,6025,56098,386,2.325087
6784802133105727488,6026,56071,470,2.325009
6789449219436730368,6030,56097,992,2.325407
6791549286142466048,6032,56067,440,2.325833
6795039685955835904,6035,56076,850,2.325805
6796072127659530240,6036,56093,510,2.326199
6806179937701353472,6045,56072,418,2.322029
6811785798020782080,6050,56089,332,2.325043
6818660494523783168,6056,56092,766,2.324822
6820782002176022528,6058,56090,292,2.324157
6889581195031762944,6119,56181,726,2.323352
6904039774379857920,6132,56267,78,2.323616
6909722325400442880,6137,56270,271,2.323673
6909865536789960704,6137,56270,792,2.325447
6909911716278327296,6137,56270,960,2.323036
6910928770036946944,6138,56598,564,2.324137
6924321364523636736,6150,56187,134,2.321994
6927766134067582976,6153,56164,378,2.325499
6927910719846635520,6153,56164,904,2.321939
6937988843879815168,6162,56191,704,2.32441
6943533680985135104,6167,56189,396,2.325513
6970550331936888832,6191,56248,378,2.322081
6977423378165815296,6197,56191,806,2.323122
9214533187468023808,8184,57426,612,2.323583
6979515199524198400,6199,56220,224,2.323204
6982995154597861376,6202,56266,596,2.321634
7041438595694221312,6254,56268,220,2.324562
7049513408266524672,6261,56219,924,2.321999
9241537742869125120,8208,57430,550,2.325365
7056069247353772032,6267,56279,198,2.325482
7059417809915500544,6270,56273,92,2.325663
7065065450921809920,6275,56245,158,2.32195
7079899511158757376,6288,56192,876,2.323073
7109159164824541184,6314,56191,826,2.325693
7110290562121750528,6315,56181,846,2.324481
7178943794758572032,6376,56269,749,2.324986
7199100317820278784,6394,56330,350,2.322109
7227163153112782848,6419,56331,42,2.325704
7229532599714338816,6421,56274,470,2.323957
9497055999783360512,8435,57487,328,2.325642
7230600501288785920,6422,56328,259,2.323398
7230676642469009408,6422,56328,536,2.32172
7232811618232719360,6424,56272,111,2.32394
7234137904569931776,6425,56298,840,2.323533
7238473278515599360,6429,56274,228,2.32538
7239563444713969664,6430,56299,98,2.325387
7241961754619828224,6432,56309,631,2.323583
7244264957491304448,6434,56362,818,2.324415
7251993424756496384,6441,56364,262,2.324132
7252066542279743488,6441,56364,528,2.324555
7254324939213527040,6443,56367,552,2.322237
7270186493335066624,6457,56330,912,2.322869
7285955688748308480,6471,56309,936,2.326188
7288195394840057856,6473,56363,892,2.323359
7291537085470889984,6476,56358,761,2.324798
7293756174528436224,6478,56341,642,2.325413
9834751490761447424,8735,58133,57,2.324001
7300575345929115648,6484,56358,874,2.32456
7301533570044286976,6485,56342,264,2.326315
7302763373565073408,6486,56328,642,2.32612
7309475342867257344,6492,56362,484,2.325931
7314972900452489216,6497,56329,4,2.322318
7315177959371069440,6497,56329,750,2.322311
7324181314210650112,6505,56560,736,2.323678
7338838354082158592,6518,56567,810,2.324334
7416489163267266560,6587,56537,678,2.322662
7417510059796879360,6588,56536,296,2.324531
7421044439907588096,6591,56535,866,2.321992
7425512855733295104,6595,56569,738,2.322526
10333753572160985088,9178,58081,888,2.322374
7428918043328403456,6598,56574,838,2.325505
7454699938242648064,6621,56366,424,2.325633
7479451044831057920,6643,56386,356,2.323879
7499655120411711488,6661,56366,130,2.325194
10594925791585523712,9410,58069,755,2.324223
7509822854575446016,6670,56389,256,2.326128
7509846768953350144,6670,56389,343,2.323814
7537033568289314816,6694,56386,944,2.321647
7545904428018325504,6702,56381,448,2.321827
7545914873378789376,6702,56381,486,2.324115
7565099702167033856,6719,56390,648,2.321794
7572868301640194048,6726,56394,238,2.3257
7574179468836886528,6727,56369,912,2.321645
7576319394181306368,6729,56419,505,2.325161
7583023116206757888,6735,56397,317,2.325714
12078753844789794816,10728,58248,362,2.321617
12080960564559632384,10730,58244,198,2.32188
12092218463764109312,10740,58223,194,2.325633
7607770099609786368,6757,56416,234,2.321553
7609010898464954368,6758,56415,652,2.323723
7650630712278931456,6795,56425,512,2.326063
7681015720910804992,6822,56711,460,2.321898
7681026716027082752,6822,56711,500,2.32495
7682221884763822080,6823,56687,752,2.324833
7686589140604049408,6827,56428,256,2.326193
7686790351231932416,6827,56428,988,2.3263
7698941878880983040,6838,56429,139,2.324037
7745193112226781184,6879,56539,464,2.324738
7747486693499099136,6881,56540,616,2.322136
7843167298349455360,6966,56748,540,2.323322
12817422253601085440,11384,58522,646,2.325068
6100304467198236672,5418,56037,650,2.335445
7743018828066740224,6877,56544,746,2.335816
7745214002947708928,6879,56539,540,2.33502
6108098354801301504,5425,56003,332,2.337361
6108268779103606784,5425,56003,952,2.33398
6113647589936355328,5430,56000,40,2.336066
7840819291268339712,6964,56748,190,2.335003
7840824788826478592,6964,56748,210,2.336291
6116006592267966464,5432,56008,430,2.334737
6116109671483070464,5432,56008,805,2.334657
6118295775896426496,5434,56033,566,2.337805
6120402439873255424,5436,56015,38,2.334898
